MonsoonOP	WarehouseLocator	Quantity	SKU
d	W  -B-N -006-001-329	1	mon0001225389
d	W  -B-N -006-001-333	1	mon0000774871
d	W  -B-N -006-001-335	1	mon0000321748
d	W  -B-N -006-001-338	1	mon0001225401
d	W  -B-N -006-001-347	1	mon0000352222
d	W  -B-N -006-001-348	1	mon0000751150
d	W  -B-N -006-001-358	1	mon0001225407
d	W  -B-N -006-001-366	1	mon0001225413
d	W  -B-N -006-001-367	1	mon0000816539
d	W  -B-N -006-001-370	1	mon0001225414
d	W  -B-N -006-001-371	1	mon0000351367
d	W  -B-N -006-001-379	1	mon0000350310
d	W  -B-N -006-001-381	1	mon0000562414
d	W  -B-N -006-001-384	1	mon0000492865
d	W  -B-N -006-001-407	1	mon0000408291
d	W  -B-N -006-001-412	1	mon0000349042
d	W  -B-N -006-001-416	1	mon0000348223
d	W  -B-N -006-001-423	1	mon0000906802
d	W  -B-N -006-001-430	1	mon0000346852
d	W  -B-N -006-001-433	1	mon0000468004
d	W  -B-N -006-001-438	1	mon0001225426
d	W  -B-N -006-001-444	1	mon0001225429
d	W  -B-N -007-001-7	1	mon0001228735
d	W  -B-N -007-001-10	1	mon0001228737
d	W  -B-N -007-001-15	1	mon0001067077
d	W  -B-N -007-001-16	1	mon0001129165
d	W  -B-N -007-001-18	1	mon0001182984
d	W  -B-N -007-001-21	1	mon0001228751
d	W  -B-N -007-001-31	1	mon0001228755
d	W  -B-N -007-001-34	1	mon0001228756
d	W  -B-N -007-001-39	1	mon0001228760
d	W  -B-N -007-001-41	1	mon0001228761
d	W  -B-N -007-001-45	1	mon0000310339
d	W  -B-N -007-001-55	1	mon0000545407
d	W  -B-N -007-001-62	1	mon0000321701
d	W  -B-N -007-001-74	1	mon0001228783
d	W  -B-N -007-001-75	1	mon0001228784
d	W  -B-N -007-001-77	1	mon0000326819
d	W  -B-N -007-001-78	1	mon0001198967
d	W  -B-N -007-001-87	1	mon0001216682
d	W  -B-N -007-001-89	1	mon0001228789
d	W  -B-N -007-001-90	1	mon0001228790
d	W  -B-N -007-001-91	1	mon0001209283
d	W  -B-N -007-001-93	1	mon0001228791
d	W  -B-N -007-001-97	1	mon0001228795
d	W  -B-N -007-001-110	1	mon0001228801
d	W  -B-N -007-001-118	1	mon0001228805
d	W  -B-N -007-001-129	1	mon0001228812
d	W  -B-N -007-001-131	1	mon0001228814
d	W  -B-N -007-001-132	1	mon0001228815
d	W  -B-N -007-001-140	1	mon0001228818
d	W  -B-N -007-001-150	1	mon0001178631
d	W  -B-N -007-001-151	1	mon0001148829
d	W  -B-N -007-001-157	1	mon0001228823
d	W  -B-N -007-001-162	1	mon0001228824
d	W  -B-N -007-001-163	1	mon0001228825
d	W  -B-N -007-001-167	1	mon0000343748
d	W  -B-N -007-001-168	1	mon0000302574
d	W  -B-N -007-001-172	1	mon0001228828
d	W  -B-N -007-001-175	1	mon0001215967
d	W  -B-N -007-001-184	1	mon0000325821
d	W  -B-N -007-001-186	1	mon0001228854
d	W  -B-N -007-001-192	1	mon0001228855
d	W  -B-N -007-001-193	1	mon0001228856
d	W  -B-N -007-001-194	1	mon0001228857
d	W  -B-N -007-001-195	1	mon0001228858
d	W  -B-N -007-001-197	1	mon0001228859
d	W  -B-N -007-001-201	1	mon0001228863
d	W  -B-N -007-001-203	1	mon0001228864
d	W  -B-N -007-001-208	1	mon0001228867
d	W  -B-N -007-001-209	1	mon0000771069
d	W  -B-N -007-001-222	1	mon0001228874
d	W  -B-N -007-001-228	1	mon0001228876
d	W  -B-N -007-001-235	1	mon0001228879
d	W  -B-N -007-001-239	1	mon0001159660
d	W  -B-N -007-001-252	1	mon0001228888
d	W  -B-N -007-001-253	1	mon0001228889
d	W  -B-N -007-001-256	1	mon0001228891
d	W  -B-N -007-001-257	1	mon0001228892
d	W  -B-N -007-001-259	1	mon0001138625
d	W  -B-N -007-001-266	1	mon0001228894
d	W  -B-N -007-001-268	1	mon0001228896
d	W  -B-N -007-001-271	1	mon0001228898
d	W  -B-N -007-001-277	1	mon0001228902
d	W  -B-N -007-001-287	1	mon0000817236
d	W  -B-N -007-001-291	1	mon0001228906
d	W  -B-N -007-001-305	1	mon0001122165
d	W  -B-N -007-001-306	1	mon0001228911
d	W  -B-N -007-001-307	1	mon0001094747
d	W  -B-N -007-001-309	1	mon0001228913
d	W  -B-N -007-001-316	1	mon0001228916
d	W  -B-N -007-001-321	1	mon0000350375
d	W  -B-N -007-001-325	1	mon0001228919
d	W  -B-N -007-001-326	1	mon0001228920
d	W  -B-N -007-001-339	1	mon0001228927
d	W  -B-N -007-001-341	1	mon0000363574
d	W  -B-N -007-001-342	1	mon0001228928
d	W  -B-N -007-001-344	1	mon0001228930
d	W  -B-N -007-001-346	1	mon0001228932
d	W  -B-N -007-001-347	1	mon0001228933
d	W  -B-N -007-001-348	1	mon0001228934
d	W  -B-N -007-001-351	1	mon0001228936
d	W  -B-N -007-001-355	1	mon0001228938
d	W  -B-N -007-001-356	1	mon0001228939
d	W  -B-N -007-001-365	1	mon0001173879
d	W  -B-N -007-001-371	1	mon0001228947
d	W  -B-N -007-001-372	1	mon0001228948
d	W  -B-N -007-001-377	1	mon0001228951
d	W  -B-N -007-001-380	1	mon0001207008
d	W  -B-N -007-001-385	1	mon0001228956
d	W  -B-N -007-001-388	1	mon0001228957
d	W  -B-N -007-001-400	1	mon0001228959
d	W  -B-N -007-001-404	1	mon0001228961
d	W  -B-N -007-001-405	1	mon0001228962
d	W  -B-N -007-001-407	1	mon0001228971
d	W  -B-N -007-001-408	1	mon0001228972
d	W  -B-N -007-001-412	1	mon0001228976
d	W  -B-N -007-001-415	1	mon0001228978
d	W  -B-N -007-001-418	1	mon0000764557
d	W  -B-N -007-001-421	1	mon0001228983
d	W  -B-N -007-001-424	1	mon0001228985
d	W  -B-N -007-001-427	1	mon0001145291
d	W  -B-N -007-001-428	1	mon0001228988
d	W  -B-N -007-001-432	1	mon0001228992
d	W  -B-N -007-001-433	1	mon0001228993
d	W  -B-N -007-001-460	1	mon0001229016
d	W  -B-N -008-001-1	1	mon0001219951
d	W  -B-N -008-001-4	1	mon0001219952
d	W  -B-N -008-001-8	1	mon0001149902
d	W  -B-N -008-001-13	1	mon0001219954
d	W  -B-N -008-001-16	1	mon0001219957
d	W  -B-N -008-001-19	1	mon0001219959
d	W  -B-N -008-001-20	1	mon0001175376
d	W  -B-N -008-001-22	1	mon0000342781
d	W  -B-N -008-001-27	1	mon0001219961
d	W  -B-N -008-001-36	1	mon0001219962
d	W  -B-N -008-001-38	1	mon0001190352
d	W  -B-N -008-001-52	1	mon0000707600
d	W  -B-N -008-001-54	1	mon0000423777
d	W  -B-N -008-001-65	1	mon0000310816
d	W  -B-N -008-001-109	1	mon0000705597
d	W  -B-N -008-001-114	1	mon0001220015
d	W  -B-N -008-001-115	1	mon0001220016
d	W  -B-N -008-001-119	1	mon0001220019
d	W  -B-N -008-001-123	1	mon0001220023
d	W  -B-N -008-001-128	1	mon0001155327
d	W  -B-N -008-001-136	1	mon0001220029
d	W  -B-N -008-001-143	1	mon0001163678
d	W  -B-N -008-001-145	1	mon0001153672
d	W  -B-N -008-001-147	1	mon0001220033
d	W  -B-N -008-001-153	1	mon0000847913
d	W  -B-N -008-001-156	1	mon0000288969
d	W  -B-N -008-001-166	1	mon0001220054
d	W  -B-N -008-001-167	1	mon0001220055
d	W  -B-N -008-001-168	1	mon0001220056
d	W  -B-N -008-001-169	1	mon0001220057
d	W  -B-N -008-001-174	1	mon0000407541
d	W  -B-N -008-001-175	1	mon0001220058
d	W  -B-N -008-001-185	1	mon0001220060
d	W  -B-N -008-001-188	1	mon0001220071
d	W  -B-N -008-001-199	1	mon0000845183
d	W  -B-N -008-001-200	1	mon0001220079
d	W  -B-N -008-001-203	1	mon0000499003
d	W  -B-N -008-001-204	1	mon0001220091
d	W  -B-N -008-001-205	1	mon0001220092
d	W  -B-N -008-001-207	1	mon0001220093
d	W  -B-N -008-001-211	1	mon0001220097
d	W  -B-N -008-001-214	1	mon0001055689
d	W  -B-N -008-001-224	1	mon0000443075
d	W  -B-N -008-001-252	1	mon0000404256
d	W  -B-N -008-001-253	1	mon0000320403
d	W  -B-N -008-001-256	1	mon0000330987
d	W  -B-N -008-001-260	1	mon0000341316
d	W  -B-N -008-001-261	1	mon0001220133
d	W  -B-N -008-001-281	1	mon0001220140
d	W  -B-N -008-001-287	1	mon0001198967
d	W  -B-N -008-001-304	1	mon0000315220
d	W  -B-N -008-001-306	1	mon0000396951
d	W  -B-N -008-001-307	1	mon0001016023
d	W  -B-N -008-001-311	1	mon0001220171
d	W  -B-N -008-001-319	1	mon0000311733
d	W  -B-N -008-001-322	1	mon0001220174
d	W  -B-N -008-001-324	1	mon0000393176
d	W  -B-N -008-001-327	1	mon0000791033
d	W  -B-N -008-001-330	1	mon0001220177
d	W  -B-N -008-001-337	1	mon0000699953
d	W  -B-N -008-001-344	1	mon0000321336
d	W  -B-N -008-001-349	1	mon0000302574
d	W  -B-N -008-001-358	1	mon0000662371
d	W  -B-N -008-001-370	1	mon0000397279
d	W  -B-N -008-001-392	1	mon0000760776
d	W  -B-N -008-001-394	1	mon0001220209
d	W  -B-N -008-001-403	1	mon0001220213
d	W  -B-N -008-001-410	1	mon0000693685
d	W  -B-N -008-001-419	1	mon0000316291
d	W  -B-N -008-001-420	1	mon0000368209
d	W  -B-N -008-001-432	1	mon0000307298
d	W  -B-N -008-001-447	1	mon0001220233
d	W  -B-N -008-001-461	1	mon0001220238
d	W  -B-N -008-001-463	1	mon0001220239
d	W  -B-N -008-001-491	1	mon0001223500
d	W  -B-N -008-001-493	1	mon0001223502
d	W  -B-N -008-001-494	1	mon0001223503
d	W  -B-N -008-001-504	1	mon0001223509
d	W  -B-N -008-001-506	1	mon0001223510
d	W  -B-N -008-001-508	1	mon0001223512
d	W  -B-N -008-001-509	1	mon0001223513
d	W  -B-N -008-001-521	1	mon0000841408
d	W  -B-N -008-001-523	1	mon0001223521
d	W  -B-N -008-001-524	1	mon0001202596
d	W  -B-N -008-001-535	1	mon0001223530
d	W  -B-N -008-001-540	1	mon0001223535
d	W  -B-N -008-001-544	1	mon0001223537
d	W  -B-N -008-001-547	1	mon0001223538
d	W  -B-N -008-001-548	1	mon0000848840
d	W  -B-N -008-001-550	1	mon0001223540
d	W  -B-N -008-001-551	1	mon0000823160
d	W  -B-N -008-001-552	1	mon0001223541
d	W  -B-N -008-001-553	1	mon0001204010
d	W  -B-N -008-001-557	1	mon0001223544
d	W  -B-N -009-001-6	1	mon0001222274
d	W  -B-N -009-001-22	1	mon0001222278
d	W  -B-N -009-001-26	1	mon0001222281
d	W  -B-N -009-001-31	1	mon0001222284
d	W  -B-N -009-001-39	1	mon0001222288
d	W  -B-N -009-001-40	1	mon0000597551
d	W  -B-N -009-001-44	1	mon0001222290
d	W  -B-N -009-001-47	1	mon0000799260
d	W  -B-N -009-001-59	1	mon0001222294
d	W  -B-N -009-001-63	1	mon0001222296
d	W  -B-N -009-001-64	1	mon0001222297
d	W  -B-N -009-001-66	1	mon0001222298
d	W  -B-N -009-001-70	1	mon0000346168
d	W  -B-N -009-001-88	1	mon0001222308
d	W  -B-N -009-001-96	1	mon0001222311
d	W  -B-N -009-001-97	1	mon0001222312
d	W  -B-N -009-001-100	1	mon0001150208
d	W  -B-N -009-001-103	1	mon0001207081
d	W  -B-N -009-001-106	1	mon0001222316
d	W  -B-N -009-001-110	1	mon0001222319
d	W  -B-N -009-001-123	1	mon0001222334
d	W  -B-N -009-001-127	1	mon0001222336
d	W  -B-N -009-001-132	1	mon0001145599
d	W  -B-N -009-001-148	1	mon0001221350
d	W  -B-N -009-001-151	1	mon0001222352
d	W  -B-N -009-001-159	1	mon0001192973
d	W  -B-N -009-001-162	1	mon0001222358
d	W  -B-N -009-001-164	1	mon0000409317
d	W  -B-N -009-001-181	1	mon0001222361
d	W  -B-N -009-001-190	1	mon0001222363
d	W  -B-N -009-001-194	1	mon0001222365
d	W  -B-N -009-001-206	1	mon0000672022
d	W  -B-N -009-001-214	1	mon0001064443
d	W  -B-N -009-001-232	1	mon0001118794
d	W  -B-N -009-001-244	1	mon0001222376
d	W  -B-N -009-001-255	1	mon0001222380
d	W  -B-N -009-001-259	1	mon0000755120
d	W  -B-N -009-001-262	1	mon0001222376
d	W  -B-N -009-001-269	1	mon0001222384
d	W  -B-N -009-001-273	1	mon0000757736
d	W  -B-N -009-001-291	1	mon0001222399
d	W  -B-N -009-001-305	1	mon0001222410
d	W  -B-N -009-001-372	1	mon0001222446
d	W  -B-N -009-001-396	1	mon0000769654
d	W  -B-N -009-001-403	1	mon0000345329
d	W  -B-N -009-001-404	1	mon0001222461
d	W  -B-N -009-001-409	1	mon0001222465
d	W  -B-N -009-001-415	1	mon0000746728
d	W  -B-N -009-001-418	1	mon0001222468
d	W  -B-N -009-001-429	1	mon0000410241
d	W  -B-N -009-001-436	1	mon0000312494
d	W  -B-N -009-001-437	1	mon0000826428
d	W  -B-N -009-001-447	1	mon0001222493
d	W  -B-N -009-001-449	1	mon0001222495
d	W  -B-N -009-001-452	1	mon0001222498
d	W  -B-N -009-001-455	1	mon0000412891
d	W  -B-N -009-001-460	1	mon0000872963
d	W  -B-N -009-001-474	1	mon0000794430
d	W  -B-N -009-001-478	1	mon0000579275
d	W  -B-N -009-001-480	1	mon0001229751
d	W  -B-N -009-001-485	1	mon0001229754
d	W  -B-N -009-001-488	1	mon0001229756
d	W  -B-N -009-001-490	1	mon0001229758
d	W  -B-N -009-001-502	1	mon0001229763
d	W  -B-N -009-001-504	1	mon0001145214
d	W  -B-N -009-001-505	1	mon0001229765
d	W  -B-N -009-001-510	1	mon0001229767
d	W  -B-N -009-001-518	1	mon0001210262
d	W  -B-N -009-001-521	1	mon0000300335
d	W  -B-N -009-001-523	1	mon0000316232
d	W  -B-N -009-001-528	1	mon0000575992
d	W  -B-N -009-001-537	1	mon0000480840
d	W  -B-N -009-001-543	1	mon0000692177
d	W  -B-N -009-001-554	1	mon0001229782
d	W  -B-N -009-001-563	1	mon0001229785
d	W  -B-N -010-001-2	1	mon0001225451
d	W  -B-N -010-001-3	1	mon0001225452
d	W  -B-N -010-001-32	1	mon0001225454
d	W  -B-N -010-001-34	1	mon0001051466
d	W  -B-N -010-001-36	1	mon0001225457
d	W  -B-N -010-001-39	1	mon0001225460
d	W  -B-N -010-001-62	1	mon0000310151
d	W  -B-N -010-001-65	1	mon0001225470
d	W  -B-N -010-001-67	1	mon0001225471
d	W  -B-N -010-001-72	1	mon0001057413
d	W  -B-N -010-001-74	1	mon0000502588
d	W  -B-N -010-001-96	1	mon0001225479
d	W  -B-N -010-001-99	1	mon0001225482
d	W  -B-N -010-001-100	1	mon0000993657
d	W  -B-N -010-001-102	1	mon0001225484
d	W  -B-N -010-001-103	1	mon0000408132
d	W  -B-N -010-001-110	1	mon0001225486
d	W  -B-N -010-001-112	1	mon0001225488
d	W  -B-N -010-001-114	1	mon0000287591
d	W  -B-N -010-001-116	1	mon0000396951
d	W  -B-N -010-001-117	1	mon0001225489
d	W  -B-N -010-001-124	1	mon0001225493
d	W  -B-N -010-001-132	1	mon0001225496
d	W  -B-N -010-001-136	1	mon0000361643
d	W  -B-N -010-001-145	1	mon0001225502
d	W  -B-N -010-001-236	1	mon0001225573
d	W  -B-N -010-001-238	1	mon0001225575
d	W  -B-N -010-001-242	1	mon0000297853
d	W  -B-N -010-001-244	1	mon0001225579
d	W  -B-N -010-001-246	1	mon0001225580
d	W  -B-N -010-001-247	1	mon0001225581
d	W  -B-N -010-001-249	1	mon0000993868
d	W  -B-N -010-001-251	1	mon0001225582
d	W  -B-N -010-001-256	1	mon0001225585
d	W  -B-N -010-001-259	1	mon0001162257
d	W  -B-N -010-001-260	1	mon0001225587
d	W  -B-N -010-001-276	1	mon0000712057
d	W  -B-N -010-001-277	1	mon0001225626
d	W  -B-N -010-001-297	1	mon0001225639
d	W  -B-N -010-001-309	1	mon0001225643
d	W  -B-N -010-001-322	1	mon0001225648
d	W  -B-N -010-001-330	1	mon0000742159
d	W  -B-N -010-001-334	1	mon0001225653
d	W  -B-N -010-001-335	1	mon0001225654
d	W  -B-N -010-001-336	1	mon0001225655
d	W  -B-N -010-001-349	1	mon0001209587
d	W  -B-N -010-001-350	1	mon0001225659
d	W  -B-N -010-001-352	1	mon0000503347
d	W  -B-N -010-001-353	1	mon0001225660
d	W  -B-N -010-001-363	1	mon0001225664
d	W  -B-N -010-001-367	1	mon0000145304
d	W  -B-N -010-001-370	1	mon0000332006
d	W  -B-N -010-001-378	1	mon0001225666
d	W  -B-N -010-001-381	1	mon0000325752
d	W  -B-N -010-001-385	1	mon0001225670
d	W  -B-N -010-001-390	1	mon0001225673
d	W  -B-N -010-001-392	1	mon0000393342
d	W  -B-N -010-001-395	1	mon0001225676
d	W  -B-N -010-001-403	1	mon0000554237
d	W  -B-N -010-001-404	1	mon0001225682
d	W  -B-N -010-001-412	1	mon0000548940
d	W  -B-N -010-001-415	1	mon0001225686
d	W  -B-N -010-001-417	1	mon0000707991
d	W  -B-N -010-001-424	1	mon0001148498
d	W  -B-N -010-001-428	1	mon0001225690
d	W  -B-N -010-001-432	1	mon0001225692
d	W  -B-N -010-001-448	1	mon0001225696
d	W  -B-N -011-001-1	1	mon0001228431
d	W  -B-N -011-001-2	1	mon0001228432
d	W  -B-N -011-001-3	1	mon0001228433
d	W  -B-N -011-001-4	1	mon0001108934
d	W  -B-N -011-001-17	1	mon0001228442
d	W  -B-N -011-001-19	1	mon0001228444
d	W  -B-N -011-001-20	1	mon0001228445
d	W  -B-N -011-001-21	1	mon0001228446
d	W  -B-N -011-001-34	1	mon0001228456
d	W  -B-N -011-001-36	1	mon0001228458
d	W  -B-N -011-001-38	1	mon0000768300
d	W  -B-N -011-001-45	1	mon0001228464
d	W  -B-N -011-001-51	1	mon0001228468
d	W  -B-N -011-001-55	1	mon0001228470
d	W  -B-N -011-001-56	1	mon0001228481
d	W  -B-N -011-001-58	1	mon0000342878
d	W  -B-N -011-001-59	1	mon0001228483
d	W  -B-N -011-001-60	1	mon0001228484
d	W  -B-N -011-001-67	1	mon0001228488
d	W  -B-N -011-001-71	1	mon0001228491
d	W  -B-N -011-001-127	1	mon0001228535
d	W  -B-N -011-001-160	1	mon0000616175
d	W  -B-N -011-001-166	1	mon0001228554
d	W  -B-N -011-001-178	1	mon0001220095
d	W  -B-N -011-001-179	1	mon0001228557
d	W  -B-N -011-001-183	1	mon0001228558
d	W  -B-N -011-001-185	1	mon0001228560
d	W  -B-N -011-001-189	1	mon0001228562
d	W  -B-N -011-001-199	1	mon0001228565
d	W  -B-N -011-001-202	1	mon0001228566
d	W  -B-N -011-001-204	1	mon0000803830
d	W  -B-N -011-001-218	1	mon0001228582
d	W  -B-N -011-001-220	1	mon0000664614
d	W  -B-N -011-001-237	1	mon0000380181
d	W  -B-N -011-001-244	1	mon0001228592
d	W  -B-N -011-001-248	1	mon0001227550
d	W  -B-N -011-001-251	1	mon0001150802
d	W  -B-N -011-001-253	1	mon0000565509
d	W  -B-N -011-001-259	1	mon0000335400
d	W  -B-N -011-001-261	1	mon0000368038
d	W  -B-N -011-001-266	1	mon0001062572
d	W  -B-N -011-001-268	1	mon0000414231
d	W  -B-N -011-001-272	1	mon0001151456
d	W  -B-N -011-001-278	1	mon0000460896
d	W  -B-N -011-001-280	1	mon0001228599
d	W  -B-N -011-001-289	1	mon0001228603
d	W  -B-N -011-001-298	1	mon0001184350
d	W  -B-N -011-001-299	1	mon0001185163
d	W  -B-N -011-001-301	1	mon0001012619
d	W  -B-N -011-001-329	1	mon0001228701
d	W  -B-N -011-001-337	1	mon0001228704
d	W  -B-N -011-001-346	1	mon0001228707
d	W  -B-N -011-001-350	1	mon0001228708
d	W  -B-N -011-001-351	1	mon0000287915
d	W  -B-N -011-001-353	1	mon0001228710
d	W  -B-N -011-001-361	1	mon0001228711
d	W  -B-N -011-001-364	1	mon0001225639
d	W  -B-N -011-001-367	1	mon0001228713
d	W  -B-N -011-001-368	1	mon0001228714
d	W  -B-N -011-001-376	1	mon0001101902
d	W  -B-N -011-001-394	1	mon0001228718
d	W  -B-N -011-001-395	1	mon0001228719
d	W  -B-N -011-001-398	1	mon0000352132
d	W  -B-N -011-001-399	1	mon0001228720
d	W  -B-N -011-001-404	1	mon0001228732
d	W  -B-N -011-001-411	1	mon0001202172
d	W  -B-N -011-001-416	1	mon0000350976
d	W  -B-P -004-001-2	1	mon0000764841
d	W  -B-P -004-001-4	1	mon0001230881
d	W  -B-P -004-001-5	1	mon0000757233
d	W  -B-P -004-001-15	1	mon0001230886
d	W  -B-P -004-001-22	1	mon0001230891
d	W  -B-P -004-001-36	1	mon0001230894
d	W  -B-P -004-001-38	1	mon0001230896
d	W  -B-P -004-001-40	1	mon0000536902
d	W  -B-P -004-001-48	1	mon0000304956
d	W  -B-P -004-001-52	1	mon0001230911
d	W  -B-P -004-001-54	1	mon0000348223
d	W  -B-P -004-001-56	1	mon0001230914
d	W  -B-P -004-001-59	1	mon0001134297
d	W  -B-P -004-001-60	1	mon0001134156
d	W  -B-P -004-001-66	1	mon0001230917
d	W  -B-P -004-001-77	1	mon0001230918
d	W  -B-P -004-001-81	1	mon0001230920
d	W  -B-P -004-001-82	1	mon0001230921
d	W  -B-P -004-001-94	1	mon0001230924
d	W  -B-P -004-001-95	1	mon0001230925
d	W  -B-P -004-001-115	1	mon0000666324
d	W  -B-P -004-001-121	1	mon0001230934
d	W  -B-P -004-001-123	1	mon0001230936
d	W  -B-P -004-001-132	1	mon0001230941
d	W  -B-P -004-001-133	1	mon0001230942
d	W  -B-P -004-001-135	1	mon0001230943
d	W  -B-P -004-001-137	1	mon0001230945
d	W  -B-P -004-001-139	1	mon0000333640
d	W  -B-P -004-001-141	1	mon0001230946
d	W  -B-P -004-001-150	1	mon0000505648
d	W  -B-P -004-001-151	1	mon0001230949
d	W  -B-P -004-001-155	1	mon0001220095
d	W  -B-P -004-001-156	1	mon0001101902
d	W  -B-P -004-001-160	1	mon0001230961
d	W  -B-P -004-001-161	1	mon0001230962
d	W  -B-P -004-001-167	1	mon0001230964
d	W  -B-P -004-001-168	1	mon0001230965
d	W  -B-P -004-001-170	1	mon0000343506
d	W  -B-P -004-001-172	1	mon0000401220
d	W  -B-P -004-001-174	1	mon0001230967
d	W  -B-P -004-001-180	1	mon0000683449
d	W  -B-P -004-001-186	1	mon0001230972
d	W  -B-P -004-001-189	1	mon0001230973
d	W  -B-P -004-001-190	1	mon0000400868
d	W  -B-P -004-001-191	1	mon0001230974
d	W  -B-P -004-001-194	1	mon0000468061
d	W  -B-P -004-001-196	1	mon0000715255
d	W  -B-P -004-001-201	1	mon0001230978
d	W  -B-P -004-001-209	1	mon0001230991
d	W  -B-P -004-001-213	1	mon0000773018
d	W  -B-P -004-001-216	1	mon0001230997
d	W  -B-P -004-001-219	1	mon0001230999
d	W  -B-P -004-001-221	1	mon0000302101
d	W  -B-P -004-001-222	1	mon0001167443
d	W  -B-P -004-001-224	1	mon0001231002
d	W  -B-P -004-001-225	1	mon0001196267
d	W  -B-P -004-001-229	1	mon0001231004
d	W  -B-P -004-001-231	1	mon0000314345
d	W  -B-P -004-001-232	1	mon0001231006
d	W  -B-P -004-001-271	1	mon0001231034
d	W  -B-P -004-001-275	1	mon0001231036
d	W  -B-P -004-001-288	1	mon0000589867
d	W  -B-P -004-001-295	1	mon0000410557
d	W  -B-P -004-001-300	1	mon0001231043
d	W  -B-P -004-001-307	1	mon0001231082
d	W  -B-P -004-001-308	1	mon0001231083
d	W  -B-P -004-001-315	1	mon0001100032
d	W  -B-P -004-001-317	1	mon0001231088
d	W  -B-P -004-001-320	1	mon0001231090
d	W  -B-P -004-001-321	1	mon0001231091
d	W  -B-P -004-001-322	1	mon0001231092
d	W  -B-P -004-001-326	1	mon0000818836
d	W  -B-P -004-001-330	1	mon0000466902
d	W  -B-P -004-001-331	1	mon0001231096
d	W  -B-P -004-001-334	1	mon0000377119
d	W  -B-P -004-001-335	1	mon0001231098
d	W  -B-P -004-001-336	1	mon0001231099
d	W  -B-P -004-001-337	1	mon0001231100
d	W  -B-P -004-001-345	1	mon0001231105
d	W  -B-P -004-001-346	1	mon0001231106
d	W  -B-P -004-001-348	1	mon0001231108
d	W  -B-P -004-001-349	1	mon0001231109
d	W  -B-P -004-001-351	1	mon0001231111
d	W  -B-P -004-001-352	1	mon0000321701
d	W  -B-P -004-001-359	1	mon0000303563
d	W  -B-P -004-001-364	1	mon0001231118
d	W  -B-P -004-001-367	1	mon0001231120
d	W  -B-P -004-001-370	1	mon0000707274
d	W  -B-P -004-001-379	1	mon0001231124
d	W  -B-P -004-001-385	1	mon0000370617
d	W  -B-P -004-001-399	1	mon0000375867
d	W  -B-P -004-001-402	1	mon0000544212
d	W  -B-P -004-001-407	1	mon0001231141
d	W  -B-P -004-001-412	1	mon0001231144
d	W  -B-P -004-001-419	1	mon0001231147
d	W  -B-P -004-001-423	1	mon0001231150
d	W  -B-P -004-001-435	1	mon0000350375
d	W  -B-P -004-001-437	1	mon0001111748
d	W  -B-P -004-001-439	1	mon0000620044
d	W  -B-P -004-001-441	1	mon0001090656
d	W  -B-P -004-001-447	1	mon0001231156
d	W  -B-P -004-001-455	1	mon0001231157
d	W  -B-P -004-001-461	1	mon0001231158
d	W  -B-P -004-001-463	1	mon0001231159
d	W  -B-P -004-001-466	1	mon0001231162
d	W  -B-P -004-001-472	1	mon0000679434
d	W  -B-P -004-001-473	1	mon0001231165
d	W  -B-P -004-001-474	1	mon0001231166
d	W  -B-P -004-001-475	1	mon0001231167
d	W  -B-P -004-001-477	1	mon0001231169
d	W  -B-P -004-001-495	1	mon0001231179
d	W  -B-Q -005-001-2	1	mon0001231190
d	W  -B-Q -005-001-7	1	mon0000423841
d	W  -B-Q -005-001-17	1	mon0001231196
d	W  -B-Q -005-001-18	1	mon0001231197
d	W  -B-Q -005-001-19	1	mon0001231198
d	W  -B-Q -005-001-21	1	mon0001231200
d	W  -B-Q -005-001-22	1	mon0001231201
d	W  -B-Q -005-001-28	1	mon0000560007
d	W  -B-Q -005-001-33	1	mon0000319064
d	W  -B-Q -005-001-37	1	mon0000656038
d	W  -B-Q -005-001-50	1	mon0000307015
d	W  -B-Q -005-001-54	1	mon0001231205
d	W  -B-Q -005-001-55	1	mon0001138009
d	W  -B-Q -005-001-57	1	mon0000795183
d	W  -B-Q -005-001-62	1	mon0001231207
d	W  -B-Q -005-001-64	1	mon0000319418
d	W  -B-Q -005-001-68	1	mon0001123781
d	W  -B-Q -005-001-69	1	mon0001231208
d	W  -B-Q -005-001-70	1	mon0001183691
d	W  -B-Q -005-001-71	1	mon0001164369
d	W  -B-Q -005-001-73	1	mon0000307015
d	W  -B-Q -005-001-75	1	mon0000364829
d	W  -B-Q -005-001-76	1	mon0001170972
d	W  -B-Q -005-001-78	1	mon0001231210
d	W  -B-Q -005-001-80	1	mon0001132979
d	W  -B-Q -005-001-87	1	mon0001231215
d	W  -B-Q -005-001-89	1	mon0001231217
d	W  -B-Q -005-001-93	1	mon0001231219
d	W  -B-Q -005-001-96	1	mon0001231222
d	W  -B-Q -005-001-98	1	mon0001231223
d	W  -B-Q -005-001-101	1	mon0001231261
d	W  -B-Q -005-001-102	1	mon0001231262
d	W  -B-Q -005-001-103	1	mon0000409539
d	W  -B-Q -005-001-104	1	mon0001231263
d	W  -B-Q -005-001-107	1	mon0001231266
d	W  -B-Q -005-001-108	1	mon0001231267
d	W  -B-Q -005-001-109	1	mon0001231268
d	W  -B-Q -005-001-112	1	mon0001231271
d	W  -B-Q -005-001-113	1	mon0001231272
d	W  -B-Q -005-001-116	1	mon0001231274
